source,run,model,model_short,served_by,study,mode,temperature,top_p,seed,tag,thinking,reasoning_effort,samples,calls,arms_asked,arms_parsed,parse_rate,spend_usd,wall_clock_s,smoke,bytes_gz,sha256_gz,sha256_jsonl
openrouter_glm_deepseek,2026-08-31_deepseek-v4-flash-think_voelkel2025_listwise_t05,deepseek/deepseek-v4-flash,deepseek-v4-flash,OpenRouter chat/completions,voelkel2025,listwise,0.5,0.95,1,,True,,8,32,320,310,0.9688,0.025,227.4,False,4292,906f74716e4d3c028f8977d1b8da380475b75c2de3c74198d94e941ed3f2ec29,b7369134d98e93917ce08f5a4560cc82340a7f4c509988ad120fcd46fbadf048
openrouter_glm_deepseek,2026-08-31_deepseek-v4-flash_broockman_listwise_t05,deepseek/deepseek-v4-flash,deepseek-v4-flash,OpenRouter chat/completions,broockman,listwise,0.5,0.95,1,,False,,8,336,1376,1372,0.9971,0.0233,164.8,False,44767,859e8441f98f0f4993da2b40c716ea401108ad83d737821afc9234256d27485c,361d364c9e09772e222cf541f7899b27f731bbcbe136ad75548231737f7c7791
openrouter_glm_deepseek,2026-08-31_deepseek-v4-flash_voelkel2025_listwise_t05,deepseek/deepseek-v4-flash,deepseek-v4-flash,OpenRouter chat/completions,voelkel2025,listwise,0.5,0.95,1,,False,,8,32,320,310,0.9688,0.0152,21.1,False,4689,da5cc0be14ab71b9354be7ada390d348d8daecd14a6c100cfb49d891ef83f06c,c8fdf010325cfdf0a0a62da5f4c94421545ab029d84f2c40748bc9841b2817e5
openrouter_glm_deepseek,2026-08-31_glm-5.3-flash-think_broockman_listwise_t05,z-ai/glm-5.3-flash,glm-5.3-flash,OpenRouter chat/completions,broockman,listwise,0.5,0.95,1,,True,,8,336,1376,1376,1.0,0.0275,133.8,False,44781,05938983f560b1d270015704f988c5b19a3526ebf5da6eea99f3452393c10e82,c07def174c2a6ed9ddb54b4fc5d91dd631f7c6dc1e8f12e2db15292b4559dc96
openrouter_glm_deepseek,2026-08-31_glm-5.3-flash-think_voelkel2025_listwise_t05,z-ai/glm-5.3-flash,glm-5.3-flash,OpenRouter chat/completions,voelkel2025,listwise,0.5,0.95,1,,True,,8,32,320,320,1.0,0.0147,34.0,False,4443,0db1b8878dddb98a2ce2c6da207b63212f825739bf3fc745276f6cb2d85be3ac,1bd3a29e2f2b2fe467796fab766d24fc0921c86b55105faeadd0b767ca150781
openrouter_glm_deepseek,2026-08-31_glm-5.3-flash_broockman_listwise_t05,z-ai/glm-5.3-flash,glm-5.3-flash,OpenRouter chat/completions,broockman,listwise,0.5,0.95,1,,False,,8,336,1376,1373,0.9978,0.0218,135.4,False,42939,4df29607ce563d5a4f59a7a49156db390e7525607387be33e74385048de06313,1838d255a853671790a7f765ac1f3f5adf782e78f6cb6f429d4e39fd5d929b7d
openrouter_glm_deepseek,2026-08-31_glm-5.3-flash_voelkel2025_listwise_t05,z-ai/glm-5.3-flash,glm-5.3-flash,OpenRouter chat/completions,voelkel2025,listwise,0.5,0.95,1,,False,,8,32,320,320,1.0,0.0123,23.5,False,4285,45dcdaddc0194f0db27c29653077cf28a659185b2f3c4f21f97e8a40a859dbbe,5b7c1cc8ca16600ffc39caea78f8cb9c0560d4aec5d924fc362139b42ed2fe72
openrouter_glm_deepseek,2026-08-31_qwen3.8-27b-think_broockman_listwise_t05,qwen/qwen3.8-27b,qwen3.8-27b,OpenRouter chat/completions,broockman,listwise,0.5,0.95,1,,True,,8,336,1376,1369,0.9949,1.1096,527.8,False,43147,c6deeff855304fed21ae490dccb4b44da4635c5fe7562791d3ea36b8c9eba9eb,dc1664f9acf27701efee6fbecff7060d1dc1f0441b0d319e5010c6fb8cbbf9e2
openrouter_glm_deepseek,2026-08-31_qwen3.8-27b-think_voelkel2025_listwise_t05,qwen/qwen3.8-27b,qwen3.8-27b,OpenRouter chat/completions,voelkel2025,listwise,0.5,0.95,1,,True,,8,32,320,310,0.9688,0.2767,128.2,False,4152,e0c75e2dce13acee68331d6897126760e064fbcf4e9bf89c033deeae5a1bdede,ebf65ca22f0056dd8a1b3218d36cadd63bd4c2508db52b58bd808333107c7657
openrouter_glm_deepseek,SMOKE_T_ds,deepseek/deepseek-v4-flash,deepseek-v4-flash,OpenRouter chat/completions,voelkel2025,listwise,0.5,0.95,1,,True,,8,2,20,20,1.0,0.0014,98.6,True,904,5c011195c6523ea4130eb4beb1682ff5eb96b59658aba08fc44a79d69efe1ff0,0295355b03043f8f33d7fcdcb39368975be2d0ff6a655b2f7fd690eaccf86aca
openrouter_glm_deepseek,SMOKE_T_glm,z-ai/glm-5.3-flash,glm-5.3-flash,OpenRouter chat/completions,voelkel2025,listwise,0.5,0.95,1,,True,,8,2,20,20,1.0,0.001,13.3,True,938,a91d4e6a48661e21020c9d8cbc6264b25e0096313b293a5baefff48f4e7c499b,106a15cba147319411ed012c7ab0cf617225862048d8ef193f2fd568be381037
openrouter_glm_deepseek,SMOKE_T_q27b,qwen/qwen3.8-27b,qwen3.8-27b,OpenRouter chat/completions,voelkel2025,listwise,0.5,0.95,1,,True,,8,2,20,20,1.0,0.0226,107.9,True,909,8e722fc77cdecdaea194f40b14aaf1539937e5ead36c409a1d30dbf883a5dca7,00552d8907e7bdf5878ee04bff6ba9946b18221a4e8e120a5fba9ac30d48a482
openrouter_glm_deepseek,SMOKE_T_qflash,qwen/qwen3.8-flash,qwen3.8-flash,OpenRouter chat/completions,voelkel2025,listwise,0.5,0.95,1,,True,,8,2,20,0,0.0,0.0048,113.3,True,786,b97936323b21df44ec50e1606717d5f9972ecd00ffe68feef3d2a86452f38c19,29ae038f1698b1c2f8feef3626558f81789d41b51f9c6a20322b4cd2058e7034
openrouter_glm_deepseek,SMOKE_ds,deepseek/deepseek-v4-flash,deepseek-v4-flash,OpenRouter chat/completions,voelkel2025,listwise,0.5,0.95,1,,False,,8,4,40,40,1.0,0.002,11.5,True,1133,f452c2e7e61b11600b7a8b87999244f623c8b903b86f72001a0b74c81746168f,8a27463047a2f0238b1071159dfe44032a20095e2f9e183275b71d2bf65c2c58
openrouter_glm_deepseek,SMOKE_glm,z-ai/glm-5.3-flash,glm-5.3-flash,OpenRouter chat/completions,voelkel2025,listwise,0.5,0.95,1,,False,,8,4,40,40,1.0,0.0018,9.6,True,1139,4c8b99137ca7236614ec4bb4978764a9d757e9dd7607261af2ddb6922d035b35,9db0709db76cf7355f03512059de5b3c7b3b7f42704b9fbb2522431a387c4e62
